Charge Type,Charge Description,row_count,total_value,Major Category,Subcategory,Method
VPG VPG OCEAN BUNKR & PORT SECURTY CHRG,VPG VPG OCEAN BUNKR & PORT SECURTY CHRG,3,118.80000000000001,Line Haul / Base Transportation,Ocean Freight,rule
VPK DEST OCEAN CHARGE-NVOCC,VPK DEST OCEAN CHARGE-NVOCC,3,371.25,Line Haul / Base Transportation,Ocean Freight,rule
VPM DEST P.R. DELIVERY CHARGE,VPM DEST P.R. DELIVERY CHARGE,3,217.8,Accessorial / Delivery Surcharge,Delivery Area Surcharge (DAS),tfidf_fallback
VPQ VPQ DEST P.R. DOCUMENT CHARGE,VPQ VPQ DEST P.R. DOCUMENT CHARGE,3,99.0,Administrative & Service Fees,Document Fee,tfidf_fallback
VRACHTKOSTEN,VRACHTKOSTEN,2,1197.0,Other / Uncategorized,Unclassified,none
Value Added Tax,Value Added Tax,12,663.28,Taxes & Customs,Sales / General Tax,rule
Vervoer,Vervoer,21,212.4,Other / Uncategorized,Unclassified,none
Verzendcorrectiekosten,Verzendcorrectiekosten,213,476.26,Administrative & Service Fees,Billing Adjustment / Correction,rule
Voor U doen laten vervoeren ,Voor U doen laten vervoeren ,3,1335.0,Other / Uncategorized,Unclassified,none
Vrachtkosten,Vrachtkosten,7,3306.0,Other / Uncategorized,Unclassified,none
Vrachtkosten ,Vrachtkosten ,3,865.0,Other / Uncategorized,Unclassified,none
VrachtkostenÂ ,VrachtkostenÂ ,1,465.0,Other / Uncategorized,Unclassified,none
W&I FEE,W&I FEE,1,13.5,Other / Uncategorized,Unclassified,none
W&I FEE 1 Each $13.50,W&I FEE 1 Each $13.50,2,27.0,Other / Uncategorized,Unclassified,none
W/C,W/C,45,6804.0,Other / Uncategorized,Unclassified,none
WAIT WAIT TIME,WAIT WAIT TIME,34,730.53,Accessorial / Delivery Surcharge,Wait Time / Mileage / Toll,rule
WAIT WAIT TIME @ ATTEMPT,WAIT WAIT TIME @ ATTEMPT,1,75.0,Accessorial / Delivery Surcharge,Wait Time / Mileage / Toll,rule
WAIT WAIT TIME @ DELIVERY,WAIT WAIT TIME @ DELIVERY,2,41.62,Accessorial / Delivery Surcharge,Wait Time / Mileage / Toll,rule
WAIT WAIT TIME @ PU,WAIT WAIT TIME @ PU,21,267.38,Accessorial / Delivery Surcharge,Wait Time / Mileage / Toll,rule
