carrier,service_name,service_tier,zone,weight_min_lbs,weight_max_lbs,rate_type,rate_usd,effective_date,source_file
FedEx,FedEx 2Day,2DAY,4,36.0,36.0,flat_per_package,132.97,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,36.0,36.0,flat_per_package,206.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,36.0,36.0,flat_per_package,312.28,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,36.0,36.0,flat_per_package,335.71,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,36.0,36.0,flat_per_package,342.45,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,37.0,37.0,flat_per_package,87.43,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,37.0,37.0,flat_per_package,106.04,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,37.0,37.0,flat_per_package,136.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,37.0,37.0,flat_per_package,211.83,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,37.0,37.0,flat_per_package,320.77,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,37.0,37.0,flat_per_package,347.65,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,37.0,37.0,flat_per_package,358.49,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,38.0,38.0,flat_per_package,88.9,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,38.0,38.0,flat_per_package,107.65,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,38.0,38.0,flat_per_package,139.63,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,38.0,38.0,flat_per_package,216.11,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,38.0,38.0,flat_per_package,328.94,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,38.0,38.0,flat_per_package,356.68,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,38.0,38.0,flat_per_package,368.27,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,39.0,39.0,flat_per_package,91.71,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,39.0,39.0,flat_per_package,110.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,39.0,39.0,flat_per_package,141.99,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,39.0,39.0,flat_per_package,220.42,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,39.0,39.0,flat_per_package,336.91,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,39.0,39.0,flat_per_package,366.17,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,39.0,39.0,flat_per_package,377.85,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,40.0,40.0,flat_per_package,92.0,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,40.0,40.0,flat_per_package,111.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,40.0,40.0,flat_per_package,145.36,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,40.0,40.0,flat_per_package,225.39,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,40.0,40.0,flat_per_package,344.55,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,40.0,40.0,flat_per_package,375.15,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,40.0,40.0,flat_per_package,386.2,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,41.0,41.0,flat_per_package,95.56,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,41.0,41.0,flat_per_package,114.42,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,41.0,41.0,flat_per_package,147.06,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,41.0,41.0,flat_per_package,229.52,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,41.0,41.0,flat_per_package,352.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,41.0,41.0,flat_per_package,384.94,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,41.0,41.0,flat_per_package,396.63,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,42.0,42.0,flat_per_package,98.05,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,42.0,42.0,flat_per_package,117.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,42.0,42.0,flat_per_package,150.05,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,42.0,42.0,flat_per_package,234.37,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,42.0,42.0,flat_per_package,359.89,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,42.0,42.0,flat_per_package,394.43,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,42.0,42.0,flat_per_package,406.59,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,43.0,43.0,flat_per_package,99.17,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,43.0,43.0,flat_per_package,119.63,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,43.0,43.0,flat_per_package,152.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,43.0,43.0,flat_per_package,238.28,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,43.0,43.0,flat_per_package,368.36,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,43.0,43.0,flat_per_package,401.74,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,43.0,43.0,flat_per_package,415.08,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,44.0,44.0,flat_per_package,101.79,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,44.0,44.0,flat_per_package,121.1,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,44.0,44.0,flat_per_package,155.79,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,44.0,44.0,flat_per_package,242.53,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,44.0,44.0,flat_per_package,375.53,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,44.0,44.0,flat_per_package,408.57,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,44.0,44.0,flat_per_package,423.25,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,45.0,45.0,flat_per_package,102.06,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,45.0,45.0,flat_per_package,124.07,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,45.0,45.0,flat_per_package,158.06,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,45.0,45.0,flat_per_package,245.89,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,45.0,45.0,flat_per_package,382.37,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,45.0,45.0,flat_per_package,416.22,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,45.0,45.0,flat_per_package,429.56,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,46.0,46.0,flat_per_package,105.39,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,46.0,46.0,flat_per_package,125.45,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,46.0,46.0,flat_per_package,161.24,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,46.0,46.0,flat_per_package,248.41,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,46.0,46.0,flat_per_package,388.84,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,46.0,46.0,flat_per_package,422.94,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,46.0,46.0,flat_per_package,438.83,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,47.0,47.0,flat_per_package,105.73,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,47.0,47.0,flat_per_package,127.66,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,47.0,47.0,flat_per_package,163.93,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,47.0,47.0,flat_per_package,248.73,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,47.0,47.0,flat_per_package,389.54,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,47.0,47.0,flat_per_package,423.63,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,47.0,47.0,flat_per_package,439.76,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,48.0,48.0,flat_per_package,106.92,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,48.0,48.0,flat_per_package,130.8,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,48.0,48.0,flat_per_package,166.84,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,48.0,48.0,flat_per_package,249.03,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,48.0,48.0,flat_per_package,403.49,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,48.0,48.0,flat_per_package,433.86,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,48.0,48.0,flat_per_package,443.26,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,49.0,49.0,flat_per_package,107.2,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,49.0,49.0,flat_per_package,131.32,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,49.0,49.0,flat_per_package,167.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,49.0,49.0,flat_per_package,249.31,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,49.0,49.0,flat_per_package,410.35,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,49.0,49.0,flat_per_package,434.9,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,49.0,49.0,flat_per_package,443.61,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,50.0,50.0,flat_per_package,107.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,50.0,50.0,flat_per_package,133.62,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,50.0,50.0,flat_per_package,174.84,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,50.0,50.0,flat_per_package,249.79,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,50.0,50.0,flat_per_package,417.37,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,50.0,50.0,flat_per_package,435.6,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,50.0,50.0,flat_per_package,444.32,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,51.0,51.0,flat_per_package,108.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,51.0,51.0,flat_per_package,134.2,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,51.0,51.0,flat_per_package,178.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,51.0,51.0,flat_per_package,259.22,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,51.0,51.0,flat_per_package,439.08,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,51.0,51.0,flat_per_package,449.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,51.0,51.0,flat_per_package,458.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,52.0,52.0,flat_per_package,117.26,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,52.0,52.0,flat_per_package,141.41,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,52.0,52.0,flat_per_package,184.45,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,52.0,52.0,flat_per_package,273.48,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,52.0,52.0,flat_per_package,445.76,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,52.0,52.0,flat_per_package,481.57,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,52.0,52.0,flat_per_package,492.78,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,53.0,53.0,flat_per_package,119.61,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,53.0,53.0,flat_per_package,144.28,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,53.0,53.0,flat_per_package,187.05,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,53.0,53.0,flat_per_package,275.49,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,53.0,53.0,flat_per_package,446.44,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,53.0,53.0,flat_per_package,486.49,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,53.0,53.0,flat_per_package,496.22,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,54.0,54.0,flat_per_package,121.3,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,54.0,54.0,flat_per_package,146.03,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,54.0,54.0,flat_per_package,188.57,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,54.0,54.0,flat_per_package,276.14,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,54.0,54.0,flat_per_package,447.41,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,54.0,54.0,flat_per_package,487.09,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,54.0,54.0,flat_per_package,496.85,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,55.0,55.0,flat_per_package,123.54,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,55.0,55.0,flat_per_package,146.43,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,55.0,55.0,flat_per_package,188.97,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,55.0,55.0,flat_per_package,276.77,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,55.0,55.0,flat_per_package,466.56,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,55.0,55.0,flat_per_package,487.7,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,55.0,55.0,flat_per_package,497.46,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,56.0,56.0,flat_per_package,124.52,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,56.0,56.0,flat_per_package,147.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,56.0,56.0,flat_per_package,192.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,56.0,56.0,flat_per_package,282.77,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,56.0,56.0,flat_per_package,468.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,56.0,56.0,flat_per_package,488.3,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,56.0,56.0,flat_per_package,498.08,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,57.0,57.0,flat_per_package,124.92,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,57.0,57.0,flat_per_package,153.52,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,57.0,57.0,flat_per_package,198.13,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,57.0,57.0,flat_per_package,293.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,57.0,57.0,flat_per_package,483.75,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,57.0,57.0,flat_per_package,498.16,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,57.0,57.0,flat_per_package,508.14,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,58.0,58.0,flat_per_package,125.69,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,58.0,58.0,flat_per_package,154.17,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,58.0,58.0,flat_per_package,198.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,58.0,58.0,flat_per_package,294.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,58.0,58.0,flat_per_package,489.36,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,58.0,58.0,flat_per_package,499.16,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,58.0,58.0,flat_per_package,509.15,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,59.0,59.0,flat_per_package,126.09,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,59.0,59.0,flat_per_package,155.09,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,59.0,59.0,flat_per_package,205.59,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,59.0,59.0,flat_per_package,295.47,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,59.0,59.0,flat_per_package,495.45,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,59.0,59.0,flat_per_package,505.37,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,59.0,59.0,flat_per_package,515.49,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,60.0,60.0,flat_per_package,126.85,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,60.0,60.0,flat_per_package,155.67,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,60.0,60.0,flat_per_package,206.75,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,60.0,60.0,flat_per_package,303.7,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,60.0,60.0,flat_per_package,503.07,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,60.0,60.0,flat_per_package,516.58,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,60.0,60.0,flat_per_package,526.92,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,61.0,61.0,flat_per_package,127.43,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,61.0,61.0,flat_per_package,156.27,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,61.0,61.0,flat_per_package,207.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,61.0,61.0,flat_per_package,304.54,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,61.0,61.0,flat_per_package,510.39,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,61.0,61.0,flat_per_package,520.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,61.0,61.0,flat_per_package,531.28,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,62.0,62.0,flat_per_package,128.0,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,62.0,62.0,flat_per_package,156.84,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,62.0,62.0,flat_per_package,207.95,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,62.0,62.0,flat_per_package,305.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,62.0,62.0,flat_per_package,511.32,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,62.0,62.0,flat_per_package,521.79,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,62.0,62.0,flat_per_package,532.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,63.0,63.0,flat_per_package,128.4,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,63.0,63.0,flat_per_package,157.42,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,63.0,63.0,flat_per_package,208.35,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,63.0,63.0,flat_per_package,311.49,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,63.0,63.0,flat_per_package,529.76,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,63.0,63.0,flat_per_package,540.38,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,63.0,63.0,flat_per_package,551.2,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,64.0,64.0,flat_per_package,135.36,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,64.0,64.0,flat_per_package,160.51,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,64.0,64.0,flat_per_package,208.75,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,64.0,64.0,flat_per_package,312.12,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,64.0,64.0,flat_per_package,531.61,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,64.0,64.0,flat_per_package,542.25,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,64.0,64.0,flat_per_package,553.11,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,65.0,65.0,flat_per_package,141.73,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,65.0,65.0,flat_per_package,164.76,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,65.0,65.0,flat_per_package,209.15,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,65.0,65.0,flat_per_package,320.41,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,65.0,65.0,flat_per_package,532.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,65.0,65.0,flat_per_package,542.84,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,65.0,65.0,flat_per_package,553.7,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,66.0,66.0,flat_per_package,142.37,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,66.0,66.0,flat_per_package,165.35,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,66.0,66.0,flat_per_package,212.1,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,66.0,66.0,flat_per_package,321.25,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,66.0,66.0,flat_per_package,533.11,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,66.0,66.0,flat_per_package,543.78,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,66.0,66.0,flat_per_package,554.68,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,67.0,67.0,flat_per_package,142.95,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,67.0,67.0,flat_per_package,168.66,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,67.0,67.0,flat_per_package,212.64,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,67.0,67.0,flat_per_package,321.88,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,67.0,67.0,flat_per_package,533.7,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,67.0,67.0,flat_per_package,544.38,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,67.0,67.0,flat_per_package,555.27,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,68.0,68.0,flat_per_package,143.53,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,68.0,68.0,flat_per_package,170.01,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,68.0,68.0,flat_per_package,215.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,68.0,68.0,flat_per_package,322.52,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,68.0,68.0,flat_per_package,534.28,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,68.0,68.0,flat_per_package,544.98,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,68.0,68.0,flat_per_package,555.88,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,69.0,69.0,flat_per_package,144.12,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,69.0,69.0,flat_per_package,173.77,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,69.0,69.0,flat_per_package,219.14,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,69.0,69.0,flat_per_package,323.92,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,69.0,69.0,flat_per_package,536.1,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,69.0,69.0,flat_per_package,546.84,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,69.0,69.0,flat_per_package,557.78,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,70.0,70.0,flat_per_package,144.69,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,70.0,70.0,flat_per_package,186.56,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,70.0,70.0,flat_per_package,223.66,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,70.0,70.0,flat_per_package,351.39,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,70.0,70.0,flat_per_package,564.26,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,70.0,70.0,flat_per_package,582.25,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,70.0,70.0,flat_per_package,593.9,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,71.0,71.0,flat_per_package,153.48,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,71.0,71.0,flat_per_package,191.96,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,71.0,71.0,flat_per_package,227.6,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,71.0,71.0,flat_per_package,354.18,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,71.0,71.0,flat_per_package,567.09,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,71.0,71.0,flat_per_package,588.06,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,71.0,71.0,flat_per_package,599.84,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,72.0,72.0,flat_per_package,154.37,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,3,72.0,72.0,flat_per_package,192.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,4,72.0,72.0,flat_per_package,228.0,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,5,72.0,72.0,flat_per_package,354.79,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,6,72.0,72.0,flat_per_package,576.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,7,72.0,72.0,flat_per_package,588.65,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,8,72.0,72.0,flat_per_package,600.44,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,2,73.0,73.0,flat_per_package,154.89,2026-01-05,2Day.csv
